Comunidad Autónoma;Provincia;codigo_ine;ubicacion;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
Galicia;Pontevedra;36014;Crecente;98;<5;11;38;0;19;27;8;15;8;65;<5
Galicia;Pontevedra;36015;Cuntis;171;<5;18;50;<5;27;69;6;27;10;109;19
Galicia;Pontevedra;36016;Dozón;23;<5;<5;<5;<5;<5;8;<5;<5;<5;12;<5
Galicia;Pontevedra;36017;Estrada, A;778;11;100;192;7;160;308;33;89;58;549;49
Galicia;Pontevedra;36018;Forcarei;90;<5;11;32;0;16;30;5;14;11;54;6
Galicia;Pontevedra;36019;Fornelos de Montes;106;5;7;37;0;23;34;<5;12;8;79;<5
Galicia;Pontevedra;36020;Agolada;70;<5;11;19;<5;9;28;6;10;6;44;<5
Galicia;Pontevedra;36021;Gondomar;703;17;100;190;18;144;234;14;98;65;481;45
Galicia;Pontevedra;36022;Grove, O;344;12;46;111;7;54;114;17;29;19;271;8
Galicia;Pontevedra;36023;Guarda, A;501;10;89;101;7;115;179;42;48;16;341;54
Galicia;Pontevedra;36024;Lalín;839;17;97;195;19;196;315;35;147;64;495;98
Galicia;Pontevedra;36025;Lama, A;108;<5;12;44;<5;16;34;<5;11;5;81;7
Galicia;Pontevedra;36026;Marín;1072;20;167;227;30;243;385;41;83;67;779;102
Galicia;Pontevedra;36027;Meaño;148;6;21;41;5;33;42;5;18;18;99;8
Galicia;Pontevedra;36028;Meis;158;<5;30;41;<5;21;60;10;30;11;98;9
Galicia;Pontevedra;36029;Moaña;998;20;145;220;23;188;402;24;128;62;707;77
Galicia;Pontevedra;36030;Mondariz;259;<5;24;79;<5;52;97;14;30;16;183;16
Galicia;Pontevedra;36031;Mondariz-Balneario;41;<5;7;12;0;9;12;<5;<5;<5;31;<5
Galicia;Pontevedra;36032;Moraña;192;6;22;59;<5;40;61;7;24;20;133;8
Galicia;Pontevedra;36033;Mos;677;17;94;154;15;132;265;13;124;44;441;55
Galicia;Pontevedra;36034;Neves, As;212;5;33;66;5;35;68;20;23;18;135;16
Galicia;Pontevedra;36035;Nigrán;832;8;132;237;9;148;298;17;95;56;620;44
Galicia;Pontevedra;36036;Oia;112;<5;8;32;<5;26;43;11;12;5;79;5
Galicia;Pontevedra;36037;Pazos de Borbén;165;5;22;41;<5;18;76;<5;29;7;115;11
Galicia;Pontevedra;36038;Pontevedra;4149;64;626;993;76;900;1490;83;333;267;3114;352
Galicia;Pontevedra;36039;Porriño, O;1200;31;173;261;33;288;414;21;184;66;811;118
Galicia;Pontevedra;36040;Portas;108;<5;12;25;<5;22;42;6;14;12;64;12
Galicia;Pontevedra;36041;Poio;750;19;122;154;20;168;267;19;63;40;549;79
Galicia;Pontevedra;36042;Ponteareas;1486;42;173;283;46;327;615;44;166;85;1066;125
Galicia;Pontevedra;36043;Ponte Caldelas;333;11;40;95;6;57;124;6;40;28;231;28
Galicia;Pontevedra;36044;Pontecesures;127;<5;17;35;<5;28;41;0;18;5;94;10
Galicia;Pontevedra;36045;Redondela;1544;41;190;340;31;280;662;23;194;106;1131;90
Galicia;Pontevedra;36046;Ribadumia;158;7;20;42;6;30;53;5;25;10;113;5
Galicia;Pontevedra;36047;Rodeiro;41;<5;6;11;<5;12;10;10;11;0;17;<5
Galicia;Pontevedra;36048;Rosal, O;311;<5;31;89;<5;67;116;27;49;21;196;18
Galicia;Pontevedra;36049;Salceda de Caselas;404;11;57;86;9;79;162;15;71;33;264;21
Galicia;Pontevedra;36050;Salvaterra de Miño;596;18;60;128;8;146;236;23;81;32;417;43
Galicia;Pontevedra;36051;Sanxenxo;542;21;69;157;16;93;186;15;51;52;388;36
Galicia;Pontevedra;36052;Silleda;289;10;41;64;6;70;98;19;36;19;188;27
Galicia;Pontevedra;36053;Soutomaior;444;9;61;104;6;84;180;17;43;16;339;29
Galicia;Pontevedra;36054;Tomiño;740;18;92;191;16;153;270;77;102;61;460;40
Galicia;Pontevedra;36055;Tui;963;29;138;218;22;220;336;41;117;60;647;98
Galicia;Pontevedra;36056;Valga;223;<5;27;55;<5;47;89;<5;49;18;138;14
Galicia;Pontevedra;36057;Vigo;16206;300;2390;4241;255;3078;5942;201;1700;762;12217;1326
Galicia;Pontevedra;36058;Vilaboa;250;<5;38;71;<5;54;79;9;27;26;167;21
Galicia;Pontevedra;36059;Vila de Cruces;145;<5;21;36;<5;34;51;5;20;14;94;12
Galicia;Pontevedra;36060;Vilagarcía de Arousa;2332;69;393;534;61;459;816;113;256;131;1578;254
Galicia;Pontevedra;36061;Vilanova de Arousa;493;20;75;138;16;96;148;25;64;40;338;26
Galicia;Pontevedra;36901;Illa de Arousa, A;139;<5;27;36;5;30;39;18;22;<5;92;<5
Madrid, Comunidad de;Madrid;28001;Acebeda, La;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
Madrid, Comunidad de;Madrid;28002;Ajalvir;181;12;23;37;<5;41;66;<5;14;7;147;10
Madrid, Comunidad de;Madrid;28003;Alameda del Valle;8;0;<5;<5;0;<5;<5;0;0;0;6;<5
Madrid, Comunidad de;Madrid;28004;Álamo, El;499;24;72;105;23;121;154;9;29;45;381;35
Madrid, Comunidad de;Madrid;28005;Alcalá de Henares;9702;466;1301;2097;363;1972;3503;41;913;733;7142;873
Madrid, Comunidad de;Madrid;28006;Alcobendas;4023;144;603;893;104;736;1543;8;211;237;3419;148
Madrid, Comunidad de;Madrid;28007;Alcorcón;7282;320;984;1604;260;1381;2733;39;408;565;5762;508
Madrid, Comunidad de;Madrid;28008;Aldea del Fresno;202;12;25;50;<5;49;63;<5;12;24;147;16
Madrid, Comunidad de;Madrid;28009;Algete;754;25;92;174;23;135;305;5;68;42;605;34
Madrid, Comunidad de;Madrid;28010;Alpedrete;613;22;66;157;22;101;245;<5;29;38;510;33
Madrid, Comunidad de;Madrid;28011;Ambite;61;8;7;11;<5;8;24;<5;<5;5;47;5
Madrid, Comunidad de;Madrid;28012;Anchuelo;66;<5;7;14;<5;21;18;0;5;<5;48;10
Madrid, Comunidad de;Madrid;28013;Aranjuez;3228;129;433;660;130;769;1107;49;198;241;2392;348
Madrid, Comunidad de;Madrid;28014;Arganda del Rey;3431;151;404;664;120;758;1334;20;493;383;2299;236
Madrid, Comunidad de;Madrid;28015;Arroyomolinos;1272;59;131;208;60;291;523;7;79;89;999;98
Madrid, Comunidad de;Madrid;28016;Atazar, El;6;0;0;<5;0;<5;<5;0;0;0;6;0
Madrid, Comunidad de;Madrid;28017;Batres;79;9;10;14;<5;12;30;<5;5;<5;58;11
Madrid, Comunidad de;Madrid;28018;Becerril de la Sierra;326;15;41;73;13;68;116;6;14;26;233;47
Madrid, Comunidad de;Madrid;28019;Belmonte de Tajo;131;11;17;24;7;33;39;<5;16;14;89;8
Madrid, Comunidad de;Madrid;28020;Berzosa del Lozoya;7;<5;<5;<5;0;<5;<5;0;0;0;6;<5
Madrid, Comunidad de;Madrid;28021;Berrueco, El;37;0;6;9;0;8;14;<5;<5;5;29;<5
Madrid, Comunidad de;Madrid;28022;Boadilla del Monte;1451;26;145;376;41;224;639;6;57;57;1293;38
Madrid, Comunidad de;Madrid;28023;Boalo, El;399;17;52;96;7;73;154;<5;13;24;345;14
Madrid, Comunidad de;Madrid;28024;Braojos;8;<5;<5;<5;<5;0;<5;0;0;<5;6;0
Madrid, Comunidad de;Madrid;28025;Brea de Tajo;35;<5;0;15;<5;<5;13;<5;<5;0;30;<5
Madrid, Comunidad de;Madrid;28026;Brunete;391;16;47;99;15;72;142;<5;13;20;330;24
Madrid, Comunidad de;Madrid;28027;Buitrago del Lozoya;64;<5;9;13;<5;11;27;<5;5;<5;47;6
Madrid, Comunidad de;Madrid;28028;Bustarviejo;137;6;19;40;<5;26;42;<5;<5;6;114;11
Madrid, Comunidad de;Madrid;28029;Cabanillas de la Sierra;33;<5;5;10;<5;8;8;0;<5;<5;25;<5
Madrid, Comunidad de;Madrid;28030;Cabrera, La;143;5;13;48;<5;23;50;<5;7;18;112;<5
Madrid, Comunidad de;Madrid;28031;Cadalso de los Vidrios;246;15;39;58;9;51;74;8;10;28;186;14
Madrid, Comunidad de;Madrid;28032;Camarma de Esteruelas;400;25;45;82;15;72;161;<5;45;20;304;30
Madrid, Comunidad de;Madrid;28033;Campo Real;362;17;37;88;14;84;122;<5;44;30;255;30
Madrid, Comunidad de;Madrid;28034;Canencia;24;<5;<5;5;<5;<5;11;<5;<5;<5;19;<5
Madrid, Comunidad de;Madrid;28035;Carabaña;142;8;23;30;6;29;46;<5;10;19;102;8
Madrid, Comunidad de;Madrid;28036;Casarrubuelos;198;9;19;40;13;38;79;0;22;10;153;13
Madrid, Comunidad de;Madrid;28037;Cenicientos;160;14;19;29;11;37;50;8;9;6;120;17
Madrid, Comunidad de;Madrid;28038;Cercedilla;360;12;39;92;17;83;117;<5;7;35;279;35
Madrid, Comunidad de;Madrid;28039;Cervera de Buitrago;10;0;<5;<5;0;0;5;0;<5;0;8;<5
Madrid, Comunidad de;Madrid;28040;Ciempozuelos;1275;62;169;278;69;307;390;13;113;93;969;87
Madrid, Comunidad de;Madrid;28041;Cobeña;244;6;26;67;6;39;100;<5;20;18;190;14
Madrid, Comunidad de;Madrid;28042;Colmenar del Arroyo;112;9;12;27;<5;19;43;0;7;<5;93;8
Madrid, Comunidad de;Madrid;28043;Colmenar de Oreja;517;26;65;106;19;117;184;7;63;58;357;32
Madrid, Comunidad de;Madrid;28044;Colmenarejo;447;14;64;136;14;71;148;<5;23;38;359;23
Madrid, Comunidad de;Madrid;28045;Colmenar Viejo;2130;80;350;464;77;420;739;12;121;180;1710;107
Madrid, Comunidad de;Madrid;28046;Collado Mediano;370;11;53;107;11;68;120;<5;9;40;287;32
Madrid, Comunidad de;Madrid;28047;Collado Villalba;3346;122;498;735;113;696;1182;23;122;274;2697;230
Madrid, Comunidad de;Madrid;28048;Corpa;38;<5;<5;9;0;12;12;<5;<5;<5;29;<5
Madrid, Comunidad de;Madrid;28049;Coslada;3449;119;450;787;99;678;1316;10;210;343;2763;123
Madrid, Comunidad de;Madrid;28050;Cubas de la Sagra;252;15;21;48;11;63;94;<5;28;15;199;9
Madrid, Comunidad de;Madrid;28051;Chapinería;139;5;16;42;5;22;49;0;<5;19;109;8
Madrid, Comunidad de;Madrid;28052;Chinchón;354;13;40;76;7;71;147;14;20;15;267;38
Madrid, Comunidad de;Madrid;28053;Daganzo de Arriba;424;20;39;86;10;57;212;7;43;23;337;14
Madrid, Comunidad de;Madrid;28054;Escorial, El;715;31;93;193;23;111;264;5;24;56;569;61
Madrid, Comunidad de;Madrid;28055;Estremera;78;<5;13;25;0;21;18;<5;6;9;57;<5
Madrid, Comunidad de;Madrid;28056;Fresnedillas de la Oliva;135;10;25;43;5;19;33;<5;<5;17;102;11
Madrid, Comunidad de;Madrid;28057;Fresno de Torote;128;10;13;38;<5;25;38;<5;16;12;90;7
Madrid, Comunidad de;Madrid;28058;Fuenlabrada;9780;524;1277;1837;424;2089;3629;37;818;703;7503;719
Madrid, Comunidad de;Madrid;28059;Fuente el Saz de Jarama;335;9;50;86;12;62;116;<5;27;29;253;23
Madrid, Comunidad de;Madrid;28060;Fuentidueña de Tajo;144;5;12;35;7;29;56;<5;10;11;112;7
Madrid, Comunidad de;Madrid;28061;Galapagar;1605;57;254;398;56;306;534;18;47;132;1307;101
Madrid, Comunidad de;Madrid;28062;Garganta de los Montes;20;<5;5;5;<5;<5;6;<5;0;0;18;<5
Madrid, Comunidad de;Madrid;28063;Gargantilla del Lozoya y Pinilla de Buitrago;19;0;<5;8;0;<5;6;0;0;<5;16;<5
Madrid, Comunidad de;Madrid;28064;Gascones;9;0;0;0;<5;<5;5;0;0;0;8;<5
Madrid, Comunidad de;Madrid;28065;Getafe;8602;405;1104;1811;323;1901;3058;34;523;676;6695;674
Madrid, Comunidad de;Madrid;28066;Griñón;398;21;46;64;16;79;172;<5;39;21;308;28
Madrid, Comunidad de;Madrid;28067;Guadalix de la Sierra;333;15;47;75;10;68;118;<5;14;38;261;19
Madrid, Comunidad de;Madrid;28068;Guadarrama;705;42;81;171;22;139;250;6;27;55;569;48
Madrid, Comunidad de;Madrid;28069;Hiruela, La;5;<5;<5;0;0;<5;<5;0;<5;0;<5;0
Madrid, Comunidad de;Madrid;28070;Horcajo de la Sierra-Aoslos;12;0;<5;6;0;<5;<5;0;0;<5;10;<5
Madrid, Comunidad de;Madrid;28071;Horcajuelo de la Sierra;6;0;<5;<5;0;<5;<5;<5;0;0;5;0
Madrid, Comunidad de;Madrid;28072;Hoyo de Manzanares;309;8;48;83;<5;50;118;<5;14;19;260;13
Madrid, Comunidad de;Madrid;28073;Humanes de Madrid;1109;61;154;156;43;305;390;9;86;85;796;133
Madrid, Comunidad de;Madrid;28074;Leganés;8825;422;1165;1910;356;1799;3173;52;572;697;6910;594
Madrid, Comunidad de;Madrid;28075;Loeches;419;13;40;86;17;93;170;5;59;25;311;19
Madrid, Comunidad de;Madrid;28076;Lozoya;38;6;<5;6;<5;7;16;0;<5;<5;30;5
Madrid, Comunidad de;Madrid;28078;Madarcos;<5;0;<5;0;0;<5;<5;0;0;0;<5;0
Madrid, Comunidad de;Madrid;28079;Madrid;138984;4814;21273;32602;4635;29495;46165;902;5481;9086;113352;10163
Madrid, Comunidad de;Madrid;28080;Majadahonda;1904;44;264;519;37;319;721;12;72;86;1672;62
Madrid, Comunidad de;Madrid;28082;Manzanares el Real;406;13;47;119;11;71;145;<5;15;26;353;10
Madrid, Comunidad de;Madrid;28083;Meco;660;26;85;129;16;137;267;<5;87;56;491;25
Madrid, Comunidad de;Madrid;28084;Mejorada del Campo;1250;59;174;269;57;265;426;21;137;92;938;62
Madrid, Comunidad de;Madrid;28085;Miraflores de la Sierra;327;8;45;84;13;69;108;<5;10;30;266;19
Madrid, Comunidad de;Madrid;28086;Molar, El;460;8;57;115;16;113;151;0;34;37;362;27
Madrid, Comunidad de;Madrid;28087;Molinos, Los;219;6;21;64;9;39;80;<5;12;20;178;7
Madrid, Comunidad de;Madrid;28088;Montejo de la Sierra;12;0;<5;9;0;<5;<5;<5;0;0;11;0
Madrid, Comunidad de;Madrid;28089;Moraleja de Enmedio;227;10;31;36;11;49;90;<5;23;12;175;14
Madrid, Comunidad de;Madrid;28090;Moralzarzal;529;30;66;126;20;81;206;7;21;37;431;33
Madrid, Comunidad de;Madrid;28091;Morata de Tajuña;438;15;60;90;12;99;162;26;41;42;297;32
Madrid, Comunidad de;Madrid;28092;Móstoles;9852;421;1457;2061;379;2068;3466;78;572;832;7654;716
Madrid, Comunidad de;Madrid;28093;Navacerrada;131;8;18;34;<5;22;45;<5;5;6;105;14
Madrid, Comunidad de;Madrid;28094;Navalafuente;108;<5;16;29;<5;22;34;<5;6;7;81;11
Madrid, Comunidad de;Madrid;28095;Navalagamella;178;5;28;50;<5;42;49;<5;7;15;137;17
Madrid, Comunidad de;Madrid;28096;Navalcarnero;1519;88;190;256;68;374;543;18;85;128;1167;121
Madrid, Comunidad de;Madrid;28097;Navarredonda y San Mamés;7;<5;<5;<5;<5;<5;<5;0;0;<5;<5;<5
Madrid, Comunidad de;Madrid;28099;Navas del Rey;194;10;28;55;6;42;53;<5;9;19;148;17
Madrid, Comunidad de;Madrid;28100;Nuevo Baztán;417;16;43;120;20;61;157;5;35;51;300;26
Madrid, Comunidad de;Madrid;28101;Olmeda de las Fuentes;18;<5;<5;7;0;<5;7;0;<5;0;16;0
Madrid, Comunidad de;Madrid;28102;Orusco de Tajuña;101;5;14;25;7;17;33;<5;6;7;78;9
Madrid, Comunidad de;Madrid;28104;Paracuellos de Jarama;788;11;89;173;16;164;335;22;59;38;644;25
Madrid, Comunidad de;Madrid;28106;Parla;7265;281;949;1398;299;1860;2478;47;433;710;5262;813
Madrid, Comunidad de;Madrid;28107;Patones;14;0;<5;8;0;<5;<5;0;<5;<5;11;<5
Madrid, Comunidad de;Madrid;28108;Pedrezuela;259;10;44;62;<5;55;85;<5;14;18;210;15
Madrid, Comunidad de;Madrid;28109;Pelayos de la Presa;235;9;37;60;9;45;75;<5;12;20;178;21
Madrid, Comunidad de;Madrid;28110;Perales de Tajuña;222;<5;28;46;9;46;90;0;24;14;163;21
Madrid, Comunidad de;Madrid;28111;Pezuela de las Torres;47;5;<5;11;0;12;16;<5;5;<5;34;5
Madrid, Comunidad de;Madrid;28112;Pinilla del Valle;6;0;0;<5;0;<5;<5;0;0;0;6;0
Madrid, Comunidad de;Madrid;28113;Pinto;2528;103;291;454;114;543;1023;15;209;151;1914;239
Madrid, Comunidad de;Madrid;28114;Piñuécar-Gandullas;7;0;<5;<5;0;<5;<5;0;0;0;7;0
Madrid, Comunidad de;Madrid;28115;Pozuelo de Alarcón;2032;61;287;529;31;359;765;<5;90;89;1744;106
Madrid, Comunidad de;Madrid;28116;Pozuelo del Rey;71;0;9;11;<5;17;33;<5;11;<5;54;<5
Madrid, Comunidad de;Madrid;28117;Prádena del Rincón;7;0;0;<5;0;0;5;0;0;<5;6;0
Madrid, Comunidad de;Madrid;28118;Puebla de la Sierra;<5;0;0;<5;0;0;0;<5;0;0;0;0
Madrid, Comunidad de;Madrid;28119;Quijorna;146;6;17;33;<5;25;64;<5;10;6;118;8
Madrid, Comunidad de;Madrid;28120;Rascafría;62;0;9;24;<5;5;20;<5;<5;5;50;0
Madrid, Comunidad de;Madrid;28121;Redueña;9;<5;0;<5;0;<5;<5;0;0;<5;7;<5
Madrid, Comunidad de;Madrid;28122;Ribatejada;61;<5;9;10;<5;14;23;<5;6;<5;51;<5
Madrid, Comunidad de;Madrid;28123;Rivas-Vaciamadrid;3755;172;518;689;145;793;1438;15;192;216;3140;192
Madrid, Comunidad de;Madrid;28124;Robledillo de la Jara;11;<5;0;<5;<5;<5;<5;0;0;<5;10;0
Madrid, Comunidad de;Madrid;28125;Robledo de Chavela;265;16;27;64;14;53;91;<5;8;19;203;31
Madrid, Comunidad de;Madrid;28126;Robregordo;<5;0;<5;<5;0;0;<5;<5;0;0;<5;0
Madrid, Comunidad de;Madrid;28127;Rozas de Madrid, Las;2552;49;360;658;49;430;1006;6;96;89;2288;73
Madrid, Comunidad de;Madrid;28128;Rozas de Puerto Real;27;0;5;9;<5;5;7;0;<5;<5;22;0
Madrid, Comunidad de;Madrid;28129;San Agustín del Guadalix;472;16;59;118;11;73;195;<5;26;29;399;16
Madrid, Comunidad de;Madrid;28130;San Fernando de Henares;1807;70;244;348;88;352;705;10;115;131;1447;104
Madrid, Comunidad de;Madrid;28131;San Lorenzo de El Escorial;696;33;91;168;27;134;243;<5;13;32;600;48
Madrid, Comunidad de;Madrid;28132;San Martín de la Vega;1134;48;151;217;44;256;418;19;70;121;832;92
Madrid, Comunidad de;Madrid;28133;San Martín de Valdeiglesias;617;22;87;145;24;166;173;11;23;64;457;62
Madrid, Comunidad de;Madrid;28134;San Sebastián de los Reyes;3314;124;466;769;83;658;1214;14;188;197;2708;207
Madrid, Comunidad de;Madrid;28135;Santa María de la Alameda;111;<5;12;41;<5;21;33;<5;12;5;89;<5
Madrid, Comunidad de;Madrid;28136;Santorcaz;41;0;<5;10;<5;9;16;0;<5;<5;34;<5
Madrid, Comunidad de;Madrid;28137;Santos de la Humosa, Los;123;<5;13;36;5;33;34;0;12;8;95;8
Madrid, Comunidad de;Madrid;28138;Serna del Monte, La;7;0;<5;<5;0;<5;<5;<5;0;0;6;0
Madrid, Comunidad de;Madrid;28140;Serranillos del Valle;193;20;21;31;10;31;80;<5;12;14;149;17
Madrid, Comunidad de;Madrid;28141;Sevilla la Nueva;397;18;54;82;11;63;169;<5;17;32;332;15
Madrid, Comunidad de;Madrid;28143;Somosierra;6;0;0;<5;0;<5;<5;<5;0;0;5;0
Madrid, Comunidad de;Madrid;28144;Soto del Real;344;17;48;110;16;43;110;<5;20;24;282;16
Madrid, Comunidad de;Madrid;28145;Talamanca de Jarama;180;8;21;49;<5;31;68;<5;10;14;149;6
Madrid, Comunidad de;Madrid;28146;Tielmes;214;7;28;49;<5;58;69;7;25;15;146;21
Madrid, Comunidad de;Madrid;28147;Titulcia;93;<5;16;20;<5;22;29;<5;5;6;77;<5
Madrid, Comunidad de;Madrid;28148;Torrejón de Ardoz;6753;267;893;1358;291;1460;2484;181;609;548;5026;389
Madrid, Comunidad de;Madrid;28149;Torrejón de la Calzada;421;24;53;70;19;102;153;<5;33;23;320;41
Madrid, Comunidad de;Madrid;28150;Torrejón de Velasco;199;19;15;29;14;38;84;<5;12;19;153;14
Madrid, Comunidad de;Madrid;28151;Torrelaguna;227;6;33;58;12;53;65;<5;11;19;177;17
Madrid, Comunidad de;Madrid;28152;Torrelodones;649;21;81;164;16;93;274;<5;23;30;561;34
Madrid, Comunidad de;Madrid;28153;Torremocha de Jarama;43;<5;<5;9;<5;10;16;0;<5;<5;33;<5
Madrid, Comunidad de;Madrid;28154;Torres de la Alameda;434;32;69;81;18;95;139;12;50;19;308;45
Madrid, Comunidad de;Madrid;28155;Valdaracete;52;<5;<5;14;0;10;24;<5;7;<5;40;<5
Madrid, Comunidad de;Madrid;28156;Valdeavero;97;5;13;24;<5;24;29;<5;10;16;63;7
Madrid, Comunidad de;Madrid;28157;Valdelaguna;71;8;5;12;<5;19;23;0;10;7;50;<5
Madrid, Comunidad de;Madrid;28158;Valdemanco;45;<5;5;16;0;11;12;<5;<5;<5;37;<5
Madrid, Comunidad de;Madrid;28159;Valdemaqueda;74;<5;9;24;<5;14;24;<5;5;6;60;<5
Madrid, Comunidad de;Madrid;28160;Valdemorillo;618;25;77;189;11;109;207;6;23;37;521;31
Madrid, Comunidad de;Madrid;28161;Valdemoro;3701;188;421;605;151;765;1571;19;219;209;3080;174
Madrid, Comunidad de;Madrid;28162;Valdeolmos-Alalpardo;149;<5;26;33;7;34;48;0;12;9;119;9
Madrid, Comunidad de;Madrid;28163;Valdepiélagos;33;<5;<5;9;0;5;11;0;<5;<5;25;<5
Madrid, Comunidad de;Madrid;28164;Valdetorres de Jarama;287;16;38;62;15;60;96;0;22;16;231;18
Madrid, Comunidad de;Madrid;28165;Valdilecha;180;9;19;26;<5;51;72;6;22;13;121;18
Madrid, Comunidad de;Madrid;28166;Valverde de Alcalá;23;<5;5;6;<5;5;5;<5;<5;<5;18;0
Madrid, Comunidad de;Madrid;28167;Velilla de San Antonio;606;22;65;115;27;120;257;<5;61;19;497;25
Madrid, Comunidad de;Madrid;28168;Vellón, El;135;8;18;26;<5;39;42;<5;6;9;101;18
Madrid, Comunidad de;Madrid;28169;Venturada;68;<5;<5;22;0;15;26;0;<5;<5;62;<5
Madrid, Comunidad de;Madrid;28170;Villaconejos;210;9;21;46;7;45;82;10;10;16;149;25
Madrid, Comunidad de;Madrid;28171;Villa del Prado;372;24;49;101;16;85;97;27;11;41;273;20
Madrid, Comunidad de;Madrid;28172;Villalbilla;564;31;63;102;24;132;212;<5;70;22;437;33
Madrid, Comunidad de;Madrid;28173;Villamanrique de Tajo;64;<5;7;17;<5;8;24;<5;5;<5;46;6
Madrid, Comunidad de;Madrid;28174;Villamanta;164;9;25;35;8;32;55;<5;5;9;132;16
Madrid, Comunidad de;Madrid;28175;Villamantilla;100;6;6;25;<5;17;44;0;5;11;75;9
Madrid, Comunidad de;Madrid;28176;Villanueva de la Cañada;636;11;103;164;9;123;226;<5;22;41;541;29
Madrid, Comunidad de;Madrid;28177;Villanueva del Pardillo;598;17;65;154;11;122;229;<5;21;32;525;17
Madrid, Comunidad de;Madrid;28178;Villanueva de Perales;108;9;16;21;<5;20;39;<5;5;11;82;7
Madrid, Comunidad de;Madrid;28179;Villar del Olmo;110;5;17;25;<5;19;41;<5;14;9;81;<5
Madrid, Comunidad de;Madrid;28180;Villarejo de Salvanés;505;30;65;78;18;101;213;11;101;29;307;57
Madrid, Comunidad de;Madrid;28181;Villaviciosa de Odón;760;29;106;168;22;139;296;<5;48;43;630;37
Madrid, Comunidad de;Madrid;28182;Villavieja del Lozoya;13;0;<5;<5;<5;<5;6;0;<5;<5;10;<5
Madrid, Comunidad de;Madrid;28183;Zarzalejo;142;9;21;37;<5;27;46;<5;<5;9;112;18
Madrid, Comunidad de;Madrid;28901;Lozoyuela-Navas-Sieteiglesias;59;<5;6;15;<5;9;26;<5;<5;5;51;<5
Madrid, Comunidad de;Madrid;28902;Puentes Viejas;27;<5;<5;8;0;7;8;0;0;<5;26;0
Madrid, Comunidad de;Madrid;28903;Tres Cantos;1408;33;223;288;37;265;562;6;48;53;1259;42
Murcia, Región de;Murcia;30001;Abanilla;305;21;33;80;13;61;97;22;57;22;171;33
Murcia, Región de;Murcia;30002;Abarán;444;10;84;91;32;102;125;90;43;24;248;39
Murcia, Región de;Murcia;30003;Águilas;1757;77;216;389;81;424;570;200;75;138;1211;133
Murcia, Región de;Murcia;30004;Albudeite;90;9;13;15;7;28;18;15;8;5;57;5
Murcia, Región de;Murcia;30005;Alcantarilla;3057;157;433;590;179;673;1025;79;320;262;1989;407
Murcia, Región de;Murcia;30006;Aledo;30;0;<5;8;<5;<5;14;5;<5;<5;20;0
Murcia, Región de;Murcia;30007;Alguazas;636;34;74;128;31;148;221;25;71;29;423;88
Murcia, Región de;Murcia;30008;Alhama de Murcia;957;53;142;165;52;200;345;68;219;47;520;103
Murcia, Región de;Murcia;30009;Archena;845;56;123;134;40;198;294;57;85;60;558;85
Murcia, Región de;Murcia;30010;Beniel;443;34;62;97;23;93;134;17;65;41;271;49
Murcia, Región de;Murcia;30011;Blanca;264;5;41;50;14;52;102;31;19;13;170;31
Murcia, Región de;Murcia;30012;Bullas;655;27;79;111;24;142;272;51;123;75;357;49
Murcia, Región de;Murcia;30013;Calasparra;564;26;78;139;37;111;173;63;94;44;339;24
Murcia, Región de;Murcia;30014;Campos del Río;133;<5;18;28;16;35;33;7;15;10;92;9
Murcia, Región de;Murcia;30015;Caravaca de la Cruz;1279;68;143;237;45;286;500;74;284;60;753;108
Murcia, Región de;Murcia;30016;Cartagena;13073;632;1584;2634;626;2937;4660;422;794;1145;9025;1687
Murcia, Región de;Murcia;30017;Cehegín;900;39;110;189;39;158;365;47;192;74;510;77
Murcia, Región de;Murcia;30018;Ceutí;677;32;83;130;33;154;245;19;97;62;425;74
Murcia, Región de;Murcia;30019;Cieza;1490;102;174;233;96;340;545;274;151;94;782;189
Murcia, Región de;Murcia;30020;Fortuna;617;36;81;117;30;167;186;42;67;41;402;65
Murcia, Región de;Murcia;30021;Fuente Álamo de Murcia;643;34;71;121;41;174;202;88;55;52;334;114
Murcia, Región de;Murcia;30022;Jumilla;1234;73;185;227;64;253;432;182;127;116;662;147
Murcia, Región de;Murcia;30023;Librilla;289;13;40;51;8;76;101;16;37;18;198;20
Murcia, Región de;Murcia;30024;Lorca;3717;225;489;690;185;823;1305;372;258;255;2424;408
Murcia, Región de;Murcia;30025;Lorquí;463;37;62;73;16;118;157;20;71;28;283;61
Murcia, Región de;Murcia;30026;Mazarrón;1461;69;175;308;72;325;512;208;63;126;947;117
Murcia, Región de;Murcia;30027;Molina de Segura;4113;207;531;784;174;902;1515;110;525;259;2747;472
Murcia, Región de;Murcia;30028;Moratalla;522;26;51;119;19;115;192;48;100;16;329;29
Murcia, Región de;Murcia;30029;Mula;682;41;89;125;40;170;217;82;76;61;395;68
Murcia, Región de;Murcia;30030;Murcia;25584;1261;3466;5383;1173;5831;8470;561;2161;1973;18469;2420
Murcia, Región de;Murcia;30031;Ojós;32;<5;7;8;<5;<5;11;<5;<5;<5;24;<5
Murcia, Región de;Murcia;30032;Pliego;149;14;14;26;<5;30;63;15;11;9;100;14
